population_share,value_share
0.015598932265598933,0.003529217031382543
0.01568234901568235,0.0035491612827224426
0.015765765765765768,0.0035691070158321114
0.015849182515849183,0.003589060966970748
0.0159325992659326,0.003609036093959572
0.016016016016016016,0.0036290120657431015
0.016099432766099434,0.0036489945042884673
0.01618284951618285,0.003669005197671385
0.016266266266266267,0.0036890158910543023
0.016349683016349682,0.003709028115383517
0.0164330997664331,0.003729040510921206
0.01651651651651652,0.0037490749028518725
0.016599933266599934,0.0037691215423362287
0.016683350016683352,0.00378917739168462
0.016766766766766767,0.0038092541230219457
0.016850183516850185,0.003829331980819308
0.0169336002669336,0.0038494106471917895
0.01701701701701702,0.003869493416291814
0.017100433767100433,0.003889586767193522
0.017183850517183852,0.003909691557092456
0.017267267267267267,0.0039298088764639985
0.017350684017350685,0.003949926991500638
0.0174341007674341,0.0039700469927611975
0.017517517517517518,0.003990174268904487
0.017600934267600937,0.004010307374673679
0.01768435101768435,0.0040304586435355606
0.01776776776776777,0.004050620212296552
0.017851184517851185,0.004070782552616632
0.017934601267934603,0.004090953135467867
0.018018018018018018,0.004111123718319102
0.018101434768101436,0.004131298318336003
0.01818485151818485,0.004151487223255095
0.01826826826826827,0.0041716807088003315
0.018351685018351684,0.004191884298334097
0.018435101768435103,0.0042121020461751936
0.01851851851851852,0.00423231979401629
0.018601935268601936,0.004252546347545801
0.018685352018685354,0.004272782123152946
0.01876876876876877,0.004293019699285268
0.018852185518852187,0.00431325727541759
0.018935602268935602,0.004333495218807919
0.01901901901901902,0.004353733162198249
0.019102435769102435,0.004373990272786689
0.019185852519185854,0.004394247383375129
0.01926926926926927,0.004414543746956898
0.019352686019352687,0.004434858261242852
0.019436102769436105,0.004455174833030899
0.01951951951951952,0.004475492017179637
0.01960293626960294,0.004495817774458754
0.019686353019686353,0.004516145687026908
0.019769769769769772,0.004536482834194286
0.019853186519853187,0.004556827697318035
0.019936603269936605,0.004577179174161035
0.02002002002002002,0.004597542457386541
0.020103436770103438,0.00461791108051817
0.020186853520186853,0.004638279752925366
0.02027027027027027,0.004658648425332561
0.020353687020353686,0.004679029295869488
0.020437103770437105,0.0046994145017761
0.020520520520520523,0.004719800589700466
0.020603937270603938,0.004740190976318673
0.020687354020687356,0.004760583273635108
0.02077077077077077,0.004780988296034818
0.02085418752085419,0.004801395498414783
0.020937604270937604,0.004821823888922071
0.021021021021021023,0.004842252524263384
0.021104437771104437,0.0048627004491007455
0.021187854521187856,0.004883166757241431
0.02127127127127127,0.004903634669867077
0.02135468802135469,0.004924112294743893
0.021438104771438107,0.004944589919620709
0.021521521521521522,0.004965077783199493
0.02160493827160494,0.004985574575357136
0.021688355021688355,0.005006072040776463
0.021771771771771774,0.005026573792850554
0.02185518852185519,0.0050470906093200395
0.021938605271938607,0.00506760904242226
0.022022022022022022,0.005088155252529466
0.02210543877210544,0.005108701462636671
0.022188855522188855,0.005129247672743877
0.022272272272272273,0.005149793882934467
0.02235568902235569,0.00517034499198642
0.022439105772439107,0.005190908348540385
0.022522522522522525,0.005211479053386281
0.02260593927260594,0.005232058306910665
0.022689356022689358,0.005252641920832249
0.022772772772772773,0.005273239863960965
0.02285618952285619,0.005293837807089681
0.022939606272939606,0.005314447385348849
0.023023023023023025,0.005335061385034745
0.02310643977310644,0.005355680050623223
0.023189856523189858,0.005376299745115356
0.023273273273273273,0.005396924338573015
0.02335669002335669,0.0054175489320306735
0.02344010677344011,0.005438179832768183
0.023523523523523524,0.005458822184961905
0.023606940273606943,0.005479468309224129
0.023690357023690357,0.005500136503264067
0.023773773773773776,0.005520814128106855
0.02385719052385719,0.005541499958491021
0.02394060727394061,0.005562190896220001
0.024024024024024024,0.00558290122137477
0.024107440774107442,0.005603612146545067
0.024190857524190857,0.005624323071715363
0.024274274274274275,0.005645036825866366
0.024357691024357694,0.005665752049977109
0.02444110777444111,0.005686469600889676
0.024524524524524527,0.005707190581487375
0.024607941274607942,0.005727911562085074
0.02469135802469136,0.005748632591190855
0.024774774774774775,0.005769359095008766
0.024858191524858193,0.005790087178872579
0.024941608274941608,0.005810821998797951
0.025025025025025027,0.005831556818723323
0.02510844177510844,0.005852307094900882
0.02519185852519186,0.005873060898270834
0.025275275275275278,0.00589385187229671
0.025358692025358693,0.005914651786949831
0.02544210877544211,0.005935461561001823
0.025525525525525526,0.005956282112601492
0.025608942275608945,0.005977104072523944
0.02569235902569236,0.005997934115862905
0.025775775775775778,0.006018774263242557
0.025859192525859193,0.0060396144106222086
0.02594260927594261,0.006060456835797639
0.026026026026026026,0.006081299310005848
0.026109442776109444,0.0061021671486280685
0.02619285952619286,0.0061230489371542456
0.026276276276276277,0.006143931338046898
0.026359693026359696,0.006164825104361974
0.02644310977644311,0.006185718870704398
0.02652652652652653,0.006206652196069801
0.026609943276609944,0.006227594045842981
0.026693360026693362,0.006248548093893389
0.026776776776776777,0.006269505816199423
0.026860193526860195,0.006290463538505457
0.02694361027694361,0.00631142478790216
0.02702702702702703,0.0063323926512011105
0.027110443777110443,0.0063533650703420175
0.027193860527193862,0.0063743374894829246
0.02727727727727728,0.006395332933900203
0.027360694027360695,0.006416337012632973
0.027444110777444113,0.006437346553481167
0.027527527527527528,0.006458359511525673
0.027610944277610946,0.00647937249408956
0.02769436102769436,0.006500387007363992
0.02777777777777778,0.006521403517105671
0.027861194527861195,0.006542432274230371
0.027944611277944613,0.006563461031355071
0.028028028028028028,0.006584489812828718
0.028111444778111446,0.006605533327925436
0.028194861528194864,0.006626595765358574
0.02827827827827828,0.006647671062536013
0.028361695028361698,0.006668746359727139
0.028445111778445113,0.006689821656918266
0.02852852852852853,0.006710911209991461
0.028611945278611946,0.006732015900866248
0.028695362028695364,0.006753129262765654
0.02877877877877878,0.006774252324664547
0.028862195528862197,0.006795383004384131
0.028945612278945612,0.006816517088983643
0.02902902902902903,0.006837662196236769
0.029112445779112445,0.0068588186076965285
0.029195862529195864,0.006879975472247365
0.029279279279279282,0.006901136501079711
0.029362696029362697,0.006922299930255821
0.029446112779446115,0.006943478767029804
0.02952952952952953,0.006964664486451414
0.02961294627961295,0.006985857358472996
0.029696363029696363,0.007007052434952038
0.02977977977977978,0.007028252655404801
0.029863196529863197,0.007049455582463603
0.029946613279946615,0.007070667743869178
0.03003003003003003,0.007091890009615485
0.030113446780113448,0.007113145343291839
0.030196863530196866,0.007134409250125357
0.03028028028028028,0.007155685012321605
0.0303636970303637,0.007176963824098175
0.030447113780447115,0.007198247314835448
0.030530530530530533,0.007219530841889375
0.030613947280613948,0.007240815324177808
0.030697364030697366,0.007262100051605121
0.03078078078078078,0.007283392127413426
0.0308641975308642,0.0073046960832169865
0.030947614280947614,0.0073260152011652875
0.031031031031031032,0.0073473399161688895
0.03111444778111445,0.007368664631438854
0.031197864531197866,0.00738999142851745
0.031281281281281284,0.007411318225596045
0.0313646980313647,0.007432653167286711
0.031448114781448114,0.007454007704794273
0.031531531531531536,0.007475377551561977
0.03161494828161495,0.007496761482771121
0.031698365031698365,0.0075181538033121465
0.03178178178178178,0.0075395500920246265
0.0318651985318652,0.007560950177424707
0.03194861528194862,0.007582380734304697
0.03203203203203203,0.007603815283844089
0.032115448782115454,0.007625251168406696
0.03219886553219887,0.00764669190335095
0.03228228228228228,0.007668132638295203
0.0323656990323657,0.007689577806424339
0.03244911578244912,0.0077110352218999955
0.032532532532532535,0.007732492637429489
0.03261594928261595,0.007753953212872618
0.032699366032699365,0.007775424480072583
0.032782782782782786,0.007796918637738361
0.0328661995328662,0.007818412795415546
0.032949616282949616,0.007839913970687317
0.03303303303303304,0.007861415329534023
0.03311644978311645,0.00788292253042407
0.03319986653319987,0.007904433834461209
0.03328328328328328,0.007925955915964724
0.033366700033366704,0.007947479271456743
0.03345011678345012,0.007969005615113373
0.033533533533533534,0.007990532044521947
0.03361695028361695,0.008012062209244103
0.03370036703370037,0.008033598620558021
0.033783783783783786,0.008055141767796944
0.0338672005338672,0.0080766955578941
0.033950617283950615,0.008098250131815792
0.03403403403403404,0.008119808465521605
0.03411745078411745,0.008141376107464973
0.03420086753420087,0.008162957711539557
0.03428428428428429,0.008184540540363603
0.034367701034367704,0.008206126957456542
0.03445111778445112,0.008227721543643011
0.03453453453453453,0.008249321224643134
0.034617951284617955,0.00827093663131924
0.03470136803470137,0.00829255405876978
0.034784784784784785,0.008314171486220318
0.0348682015348682,0.0083357905181575
0.03495161828495162,0.00835741327334157
0.035035035035035036,0.008379036028525638
0.03511845178511845,0.00840065988608783
0.03520186853520187,0.008422283866009288
0.03528528528528529,0.00844390919326432
0.0353687020353687,0.008465541868634279
0.03545211878545212,0.008487196466928812
0.03553553553553554,0.008508883202328066
0.035618952285618954,0.008530580176514976
0.03570236903570237,0.008552284878879025
0.035785785785785784,0.008573996476450954
0.035869202535869206,0.008595709360048507
0.03595261928595262,0.008617427644865302
0.036036036036036036,0.008639145929682096
0.03611945278611946,0.008660877686547441
0.03620286953620287,0.008682609443412787
0.03628628628628629,0.008704355174499525
0.0363697030363697,0.008726101677134186
0.036453119786453124,0.008747851805125863
0.03653653653653654,0.008769607811724804
0.036619953286619954,0.008791363818323746
0.03670337003670337,0.008813133542128237
0.03678678678678679,0.00883491006312573
0.036870203536870205,0.008856688788630268
0.03695362028695362,0.008878475046430353
0.03703703703703704,0.008900275094823986
0.03712045378712046,0.008922077396546825
0.03720387053720387,0.008943885074862925
0.037287287287287287,0.00896569521504895
0.03737070403737071,0.00898751946406167
0.03745412078745412,0.009009351282003314
0.03753753753753754,0.00903118993368948
0.03762095428762095,0.009053036815811422
0.037704371037704375,0.009074883697933363
0.03778778778778779,0.009096752625477584
0.037871204537871204,0.00911864614568865
0.037954621287954626,0.009140544466984969
0.03803803803803804,0.009162442788281289
0.038121454788121456,0.009184346376054964
0.03820487153820487,0.009206256687488175
0.03828828828828829,0.009228166998921386
0.03837170503837171,0.009250078878048034
0.03845512178845512,0.009271995570506713
0.03853853853853854,0.00929391226296539
0.03862195528862196,0.009315847326416474
0.038705372038705374,0.009337798115386034
0.03878878878878879,0.0093597552241683
0.03887220553887221,0.009381712332950567
0.038955622288955626,0.009403678516869388
0.03903903903903904,0.009425668693545773
0.039122455789122455,0.009447685765445857
0.03920587253920588,0.009469707197336362
0.03928928928928929,0.009491734116162234
0.03937270603937271,0.009513772057511359
0.03945612278945612,0.009535809998860485
0.039539539539539544,0.009557849606191477
0.03962295628962296,0.009579889997096129
0.03970637303970637,0.009601945060281876
0.03978978978978979,0.00962400363851191
0.03987320653987321,0.009646063625303333
0.039956623289956625,0.009668130103319678
0.04004004004004004,0.009690196826137087
0.04012345679012346,0.009712269011164933
0.040206873540206876,0.009734341196192778
0.04029029029029029,0.009756414312320959
0.040373707040373706,0.009778489559108157
0.04045712379045713,0.009800583409790975
0.04054054054054054,0.009822697235939832
0.04062395729062396,0.009844814540751961
0.04070737404070737,0.00986694365165411
0.040790790790790794,0.00988907693904358
0.04087420754087421,0.009911210263293389
0.040957624290957624,0.00993335649603598
0.041041041041041046,0.009955510836488662
0.04112445779112446,0.009977678600133863
0.041207874541207876,0.009999861379299686
0.04129129129129129,0.010022044819498078
0.04137470804137471,0.010044246875885536
0.04145812479145813,0.010066452949316419
0.04154154154154154,0.01008865990473146
0.04162495829162496,0.010110868917794348
0.04170837504170838,0.010133106809953907
0.041791791791791794,0.010155352858745081
0.04187520854187521,0.010177645606923415
0.04195862529195863,0.010199939714678257
0.042042042042042045,0.010222234067281928
0.04212545879212546,0.010244545272258643
0.042208875542208875,0.010266856575087994
0.0422922922922923,0.010289171307466313
0.04237570904237571,0.010311490767154931
0.042459125792459126,0.010333829994290165
0.04254254254254254,0.010356169221425399
0.04262595929262596,0.010378519103560146
0.04270937604270938,0.010400871594477078
0.04279279279279279,0.01042323286666355
0.042876209542876215,0.01044560115668326
0.04295962629295963,0.01046797100205709
0.043043043043043044,0.010490345771270282
0.04312645979312646,0.010512728219285266
0.04320987654320988,0.010535118285128084
0.043293293293293296,0.010557523280537913
0.04337671004337671,0.010579940021237254
0.043460126793460126,0.010602357263977348
0.04354354354354355,0.010624777764557967
0.04362696029362696,0.010647203078739429
0.04371037704371038,0.01066963188311548
0.0437937937937938,0.010692090240390757
0.043877210543877214,0.010714555860375737
0.04396062729396063,0.010737025289295689
0.044044044044044044,0.01075949471821564
0.044127460794127465,0.010781965482112806
0.04421087754421088,0.01080443943047723
0.044294294294294295,0.010826946691492756
0.04437771104437771,0.010849473830101536
0.04446112779446113,0.010872036228913548
0.04454454454454455,0.010894605682290327
0.04462796129462796,0.010917177609737164
0.04471137804471138,0.010939761784546488
0.0447947947947948,0.010962355757218427
0.04487821154487821,0.010984949729890368
0.04496162829496163,0.011007543702573942
0.04504504504504505,0.011030144460163155
0.045128461795128465,0.011052748267372835
0.04521187854521188,0.011075361260076895
0.045295295295295294,0.011097999322953243
0.045378712045378716,0.011120637385829593
0.04546212879546213,0.011143325124342296
0.045545545545545546,0.011166014871800313
0.04562896229562897,0.011188714171984705
0.04571237904571238,0.011211415480651438
0.0457957957957958,0.011234146624011378
0.04587921254587921,0.011256887418045276
0.045962629295962634,0.011279630808696438
0.04604604604604605,0.011302388308422931
0.046129462796129464,0.011325151209157466
0.04621287954621288,0.011347919339825275
0.0462962962962963,0.011370689674818394
0.046379713046379716,0.011393462324748225
0.04646312979646313,0.011416235109257258
0.046546546546546545,0.011439013919315384
0.04662996329662997,0.011461805993312887
0.04671338004671338,0.011484607277357856
0.0467967967967968,0.011507410043309898
0.04688021354688022,0.011530214854561707
0.046963630296963634,0.011553046352831598
0.04704704704704705,0.011575879149687062
0.04713046379713046,0.011598714395838034
0.047213880547213885,0.011621551478946949
0.0472972972972973,0.011644404165235272
0.047380714047380715,0.011667265669646099
0.04746413079746413,0.011690135636966907
0.04754754754754755,0.011713010638095692
0.047630964297630966,0.011735885884359417
0.04771438104771438,0.01175876154687458
0.0477977977977978,0.011781641618259507
0.04788121454788122,0.011804524408591444
0.04796463129796463,0.011827414890181269
0.04804804804804805,0.01185030892384434
0.04813146479813147,0.011873225063842488
0.048214881548214884,0.011896149103512029
0.0482982982982983,0.011919096045676071
0.048381715048381714,0.011942062032531897
0.048465131798465136,0.011965034143146886
0.04854854854854855,0.011988009315528878
0.048631965298631966,0.012010987856081033
0.04871538204871539,0.01203397098927826
0.0487987987987988,0.01205695687828897
0.04888221554888222,0.012079942767299682
0.04896563229896563,0.012102928656310392
0.049049049049049054,0.012125924159329176
0.04913246579913247,0.01214892321421293
0.049215882549215884,0.012171943395709053
0.0492992992992993,0.012194966565573008
0.04938271604938272,0.012217992319594844
0.049466132799466135,0.01224101807361668
0.04954954954954955,0.012264055070758874
0.04963296629963297,0.012287094529641343
0.04971638304971639,0.012310133988523814
0.0497997997997998,0.012333177415557004
0.049883216549883216,0.01235622086723643
0.04996663329996664,0.012379276639625264
0.05005005005005005,0.012402334298145195
0.05013346680013347,0.012425398570370734
0.05021688355021688,0.01244846705560045
0.050300300300300305,0.012471540342034258
0.05038371705038372,0.01249466548409786
0.050467133800467134,0.012517808139589328
0.050550550550550556,0.012540952779227016
0.05063396730063397,0.012564100333668955
0.050717384050717386,0.012587254109460459
0.0508008008008008,0.012610411412886718
0.05088421755088422,0.012633568961019782
0.05096763430096764,0.012656738634084543
0.05105105105105105,0.012679910683282484
0.05113446780113447,0.012703087631426562
0.05121788455121789,0.01272627192798471
0.051301301301301304,0.012749465495677539
0.05138471805138472,0.012772659100141562
0.05146813480146814,0.01279585533807666
0.051551551551551555,0.012819056829840464
0.05163496830163497,0.012842262069230587
0.051718385051718385,0.012865468214688994
0.05180180180180181,0.012888689253423579
0.05188521855188522,0.012911915926272667
0.05196863530196864,0.012935146297689146
0.05205205205205205,0.01295837900798817
0.05213546880213547,0.01298162231232639
0.05221888555221889,0.013004870184917238
0.0523023023023023,0.013028125638581824
0.05238571905238572,0.013051389555546782
0.05246913580246914,0.013074655297068248
0.052552552552552555,0.013097927774771825
0.05263596930263597,0.013121208813288234
0.05271938605271939,0.01314449066047027
0.052802802802802806,0.013167785379510463
0.05288621955288622,0.01319108786323713
0.052969636302969636,0.013214392184142491
0.05305305305305306,0.013237696517393994
0.05313646980313647,0.013261003667349043
0.05321988655321989,0.013284313866856393
0.0533033033033033,0.013307625364616613
0.053386720053386724,0.01333093977711716
0.05347013680347014,0.013354254483684502
0.053553553553553554,0.013377578400441932
0.053636970303636976,0.013400914148403656
0.05372038705372039,0.013424257268844293
0.053803803803803806,0.01344761302876792
0.05388722055388722,0.013470978978783622
0.05397063730397064,0.013494348847439733
0.05405405405405406,0.01351772085950337
0.05413747080413747,0.013541092871567007
0.05422088755422089,0.013564464883630646
0.05430430430430431,0.013587847587781404
0.054387721054387723,0.013611245111153426
0.05447113780447114,0.013634660650489138
0.05455455455455456,0.013658076189824848
0.054637971304637975,0.013681497338904402
0.05472138805472139,0.013704930869891949
0.054804804804804805,0.013728372434850141
0.05488822155488823,0.013751828329181743
0.05497163830497164,0.013775285938182447
0.055055055055055056,0.0137987531493568
0.05513847180513847,0.013822243030285576
0.05522188855522189,0.013845735973020634
0.05530530530530531,0.013869231157071664
0.05538872205538872,0.013892737437220347
0.055472138805472145,0.01391625241311183
0.05555555555555556,0.013939767389021562
0.055638972305638974,0.013963282364954107
0.05572238905572239,0.013986801994708427
0.05580580580580581,0.014010326768512714
0.055889222555889226,0.014033860482658414
0.05597263930597264,0.014057397503840873
0.056056056056056056,0.014080934525023332
0.05613947280613948,0.014104473995658041
0.05622288955622289,0.014128019810372618
0.05630630630630631,0.014151570156675258
0.05638972305638973,0.014175131672640012
0.056473139806473144,0.014198701761752424
0.05655655655655656,0.014222275818908775
0.056639973306639974,0.014245855853241854
0.056723390056723395,0.014269436965039057
0.05680680680680681,0.014293019497414208
0.056890223556890225,0.01431660673288353
0.05697364030697364,0.014340201071606721
0.05705705705705706,0.014363826273945385
0.05714047380714048,0.014387455150485362
0.05722389055722389,0.014411084639419147
0.05730730730730731,0.014434720080748017
0.05739072405739073,0.014458355522076888
0.05747414080747414,0.014482012983874146
0.05755755755755756,0.014505674756783686
0.05764097430764098,0.014529339995691285
0.057724391057724395,0.014553010745951086
0.05780780780780781,0.014576682488392676
0.057891224557891224,0.01460038210557558
0.057974641307974646,0.014624106511755717
0.05805805805805806,0.014647831065235905
0.058141474808141476,0.01467157553252282
0.05822489155822489,0.0146953416531495
0.05830830830830831,0.014719107773793321
0.05839172505839173,0.014742876270575599
0.05847514180847514,0.014766648441583504
0.058558558558558564,0.014790429797843497
0.05864197530864198,0.014814214216188048
0.058725392058725394,0.014837998695662154
0.05880880880880881,0.014861789237732613
0.05889222555889223,0.014885592075968615
0.058975642308975645,0.014909394914204618
0.05905905905905906,0.014933199822282023
0.059142475809142475,0.014957011479107723
0.0592258925592259,0.014980849344874635
0.05930930930930931,0.015004688900839601
0.05939272605939273,0.015028528456804566
0.05947614280947615,0.01505236948243582
0.05955955955955956,0.015076211867566818
0.05964297630964298,0.015100062813550084
0.05972639305972639,0.015123913759533349
0.059809809809809815,0.01514776627316872
0.05989322655989323,0.01517161878680409
0.059976643309976645,0.01519547130051657
0.06006006006006006,0.015219324304447336
0.06014347681014348,0.015243182219208394
0.060226893560226896,0.01526704079537365
0.06031031031031031,0.015290899371538906
0.06039372706039373,0.015314757947704162
0.06047714381047715,0.015338622708715482
0.06056056056056056,0.015362500819537807
0.06064397731064398,0.015386378930360134
0.0607273940607274,0.01541026622671003
0.060810810810810814,0.01543415714799285
0.06089422756089423,0.01545807456055516
0.060977644310977644,0.015481998843897409
0.061061061061061066,0.015505930193971063
0.06114447781114448,0.015529885708660143
0.061227894561227895,0.015553841590386546
0.06131131131131132,0.015577824464951118
0.06139472806139473,0.015601820579732577
0.06147814481147815,0.015625835432530138
0.06156156156156156,0.015649859899577158
0.061644978311644984,0.015673892058170564
0.0617283950617284,0.01569793184653289
0.06181181181181181,0.01572199060630438
0.06189522856189523,0.015746050222937995
0.06197864531197865,0.015770109839571615
0.062062062062062065,0.015794177307063263
0.06214547881214548,0.015818250971704854
0.0622288955622289,0.01584232501628984
0.06231231231231232,0.01586639906087482
0.06239572906239573,0.015890473105459803
0.062479145812479146,0.015914557156471464
0.06256256256256257,0.015938641635752086
0.06264597931264598,0.01596272703378622
0.0627293960627294,0.015986815799849435
0.06281281281281281,0.016010907015040803
0.06289622956289623,0.01603502221057732
0.06297964631297964,0.016059144840287583
0.06306306306306307,0.016083272859332448
0.06314647981314649,0.016107412451782724
0.0632298965632299,0.016131552044233003
0.06331331331331332,0.016155692555285067
0.06339673006339673,0.016179834903864362
0.06348014681348015,0.016203977252443658
0.06356356356356356,0.016228131541770312
0.06364698031364699,0.016252287263929424
0.0637303970637304,0.016276451902193966
