user_id,total_items,order_frequency,return_frequency,total_sales,total_margin,avg_item_price,avg_item_margin,customer_return_rate,avg_basket_size,purchase_recency_days,customer_tenure_days,avg_order_value,total_orders,returned_items,total_margin_reversal,total_process_cost,total_profit_erosion,avg_erosion_per_return,cluster_id
10207,2,1,2,76.93999671936035,43.597758197726456,38.469998359680176,21.798879098863228,1.0,2.0,0.0,0.0,76.93999671936035,1.0,2.0,43.597758197726456,29.4,72.99775819772645,36.49887909886323,1
10208,2,1,2,106.24999618530272,60.768797923505154,53.12499809265136,30.384398961752577,1.0,2.0,1151.0,1945.0,106.24999618530272,1.0,2.0,60.768797923505154,27.599999999999998,88.36879792350516,44.18439896175258,1
10231,3,2,3,248.99000549316406,140.68703322724372,82.99666849772136,46.89567774241457,1.0,1.5,1043.0,2399.0,124.49500274658203,2.0,3.0,140.68703322724372,41.4,182.0870332272437,60.69567774241457,1
10232,2,2,1,257.5,141.10400003462104,128.75,70.55200001731052,0.5,1.0,0.0,0.0,128.75,1.0,1.0,112.06799993,15.600000000000001,127.66799993000001,127.66799993000001,0
10237,1,1,1,11.949999809265137,4.469299904447794,11.949999809265137,4.469299904447794,1.0,1.0,170.0,992.0,11.949999809265137,1.0,1.0,4.469299904447794,12.0,16.469299904447794,16.469299904447794,1
10242,4,2,1,136.43999958,70.22113972423699,34.109999895,17.555284931059248,0.25,2.0,305.0,577.0,68.21999979,1.0,1.0,30.464000006206337,13.799999999999999,44.26400000620634,44.26400000620634,0
10250,2,1,2,88.5,41.30949999531731,44.25,20.654749997658655,1.0,2.0,929.0,2286.0,88.5,1.0,2.0,41.30949999531731,27.6,68.90949999531732,34.45474999765866,1
10252,4,3,1,128.9600009933545,75.42565060359802,32.240000248338625,18.856412650899504,0.25,1.3333333333333333,96.0,337.0,42.98666699778483,1.0,1.0,36.35394094359474,15.600000000000001,51.953940943594745,51.953940943594745,0
10266,3,2,1,119.45000076293945,57.401100329687445,39.81666692097982,19.133700109895816,0.3333333333333333,1.5,7.0,25.0,59.72500038146973,1.0,1.0,12.96000000089407,12.0,24.96000000089407,24.96000000089407,1
10267,2,2,1,36.97999954223633,21.39722978830382,18.489999771118164,10.69861489415191,0.5,1.0,553.0,1382.0,18.489999771118164,1.0,1.0,6.093899873035401,13.799999999999999,19.8938998730354,19.8938998730354,1
10282,1,1,1,10.989999771118164,6.451129848369286,10.989999771118164,6.451129848369286,1.0,1.0,322.0,981.0,10.989999771118164,1.0,1.0,6.451129848369286,13.799999999999999,20.251129848369285,20.251129848369285,1
10283,2,1,2,287.0,131.97800038009885,143.5,65.98900019004942,1.0,2.0,564.0,1296.0,287.0,1.0,2.0,131.97800038009885,29.4,161.37800038009885,80.68900019004943,0
10290,2,1,2,96.75,53.448379901940825,48.375,26.724189950970413,1.0,2.0,290.0,407.0,96.75,1.0,2.0,53.448379901940825,29.4,82.84837990194083,41.424189950970415,1
10298,2,2,1,52.0,30.407999999821186,26.0,15.203999999910593,0.5,1.0,708.0,2303.0,26.0,1.0,1.0,8.447999954223633,13.799999999999999,22.24799995422363,22.24799995422363,1
10308,2,2,1,149.48999977111816,53.99256964096271,74.74499988555908,26.996284820481353,0.5,1.0,260.0,488.0,74.74499988555908,1.0,1.0,51.32999977096915,13.799999999999999,65.12999977096915,65.12999977096915,1
10343,7,4,2,408.37000465853026,205.0441529210221,58.33857209407575,29.292021845860297,0.2857142857142857,1.75,675.0,2564.0,102.09250116463257,1.0,2.0,15.620749818898737,25.799999999999997,41.42074981889874,20.71037490944937,0
10359,4,2,3,158.57999801635742,77.93556899342529,39.644999504089355,19.483892248356323,0.75,2.0,586.0,866.0,79.28999900817871,1.0,3.0,71.2925688459634,41.4,112.6925688459634,37.56418961532113,1
10362,4,4,1,443.48999786376953,229.63130851182956,110.87249946594238,57.40782712795739,0.25,1.0,5.0,260.0,110.87249946594238,1.0,1.0,105.75399981625378,15.600000000000001,121.35399981625378,121.35399981625378,0
10374,3,3,1,142.87999725341797,73.74954840829065,47.62666575113932,24.58318280276355,0.3333333333333333,1.0,164.0,1013.0,47.62666575113932,1.0,1.0,12.051199875398732,12.0,24.05119987539873,24.05119987539873,0
10383,6,4,2,409.9799976348877,212.2767285167896,68.32999960581462,35.37945475279827,0.3333333333333333,1.5,329.0,2381.0,102.49499940872192,1.0,2.0,32.2379998974502,25.799999999999997,58.0379998974502,29.0189999487251,0
10390,5,2,2,387.11999893341795,211.94695921132825,77.4239997866836,42.38939184226565,0.4,2.5,808.0,2365.0,193.55999946670897,1.0,2.0,63.608000129461274,29.4,93.00800012946128,46.50400006473064,0
104,1,1,1,26.989999771118164,12.982189906397313,26.989999771118164,12.982189906397313,1.0,1.0,1701.0,2447.0,26.989999771118164,1.0,1.0,12.982189906397313,12.0,24.982189906397313,24.982189906397313,1
1040,1,1,1,30.989999771118164,12.922829887008369,30.989999771118164,12.922829887008369,1.0,1.0,145.0,395.0,30.989999771118164,1.0,1.0,12.922829887008369,13.799999999999999,26.722829887008366,26.722829887008366,1
10411,4,2,2,123.94000053559083,61.057950229931365,30.985000133897707,15.264487557482841,0.5,2.0,381.0,658.0,61.97000026779541,1.0,2.0,37.72990031881319,29.4,67.1299003188132,33.5649501594066,1
10424,2,1,2,46.45000076293945,25.497650429249184,23.225000381469727,12.748825214624592,1.0,2.0,264.0,1520.0,46.45000076293945,1.0,2.0,25.497650429249184,25.799999999999997,51.29765042924918,25.64882521462459,1
10431,2,2,1,97.5,41.237999950535595,48.75,20.618999975267798,0.5,1.0,190.0,636.0,48.75,1.0,1.0,20.447999954223633,13.799999999999999,34.24799995422363,34.24799995422363,1
10437,3,3,1,153.9799976348877,66.57715883040257,51.3266658782959,22.192386276800857,0.3333333333333333,1.0,55.0,1129.0,51.3266658782959,1.0,1.0,25.481999903917313,13.799999999999999,39.28199990391731,39.28199990391731,0
10439,2,2,1,53.55999946594238,24.088159844638533,26.77999973297119,12.044079922319266,0.5,1.0,137.0,1409.0,26.77999973297119,1.0,1.0,12.349999998696148,15.600000000000001,27.94999999869615,27.94999999869615,1
10441,1,1,1,178.0,105.55400039255619,178.0,105.55400039255619,1.0,1.0,174.0,343.0,178.0,1.0,1.0,105.55400039255619,15.600000000000001,121.15400039255618,121.15400039255618,1
10442,5,2,4,222.29999923552734,126.22810921610248,44.459999847105465,25.245621843220498,0.8,2.5,482.0,1247.0,111.14999961776367,1.0,4.0,110.56702912958247,57.0,167.56702912958247,41.891757282395616,0
1045,2,2,1,107.13000106811523,63.51727055146128,53.56500053405762,31.75863527573064,0.5,1.0,2.0,1307.0,53.56500053405762,1.0,1.0,33.557999848388135,13.799999999999999,47.35799984838813,47.35799984838813,1
10463,5,4,1,121.67000126992005,62.09770089872318,24.33400025398401,12.419540179744637,0.2,1.25,1107.0,2227.0,30.417500317480012,1.0,1.0,14.755079848064184,15.600000000000001,30.355079848064186,30.355079848064186,0
10465,5,4,1,175.1400008201599,79.50391049053704,35.02800016403198,15.900782098107408,0.2,1.25,167.0,603.0,43.78500020503998,1.0,1.0,41.454000040888786,15.600000000000001,57.05400004088879,57.05400004088879,0
10466,2,2,1,167.98999786376953,80.6353390907895,83.99499893188477,40.31766954539475,0.5,1.0,73.0,350.0,83.99499893188477,1.0,1.0,24.720000028610233,15.600000000000001,40.32000002861024,40.32000002861024,1
10484,4,4,1,290.93999862824217,167.7366492137142,72.73499965706054,41.93416230342855,0.25,1.0,89.0,305.0,72.73499965706054,1.0,1.0,11.171999953687193,13.799999999999999,24.97199995368719,24.97199995368719,0
10490,3,2,1,110.57999992370607,58.27979997433052,36.85999997456869,19.426599991443506,0.3333333333333333,1.5,47.0,236.0,55.289999961853034,1.0,1.0,8.144729884945303,13.799999999999999,21.944729884945303,21.944729884945303,1
10513,2,2,1,444.5,270.73100095801055,222.25,135.36550047900528,0.5,1.0,271.0,1275.0,222.25,1.0,1.0,248.06000092998147,15.600000000000001,263.6600009299815,263.6600009299815,0
10521,4,1,4,96.76000213776368,49.706370992004295,24.19000053444092,12.426592748001074,1.0,4.0,9.0,50.0,96.76000213776368,1.0,4.0,49.706370992004295,57.0,106.7063709920043,26.676592748001074,1
10523,1,1,1,164.9499969482422,99.79474822742492,164.9499969482422,99.79474822742492,1.0,1.0,17.0,1198.0,164.9499969482422,1.0,1.0,99.79474822742492,15.600000000000001,115.39474822742491,115.39474822742491,1
1053,4,3,1,237.04000091706055,134.70056051813143,59.26000022926514,33.675140129532856,0.25,1.3333333333333333,465.0,1086.0,79.01333363902019,1.0,1.0,33.722460918747785,15.600000000000001,49.32246091874779,49.32246091874779,0
10533,1,1,1,24.989999771118164,10.095959875041585,24.989999771118164,10.095959875041585,1.0,1.0,471.0,2005.0,24.989999771118164,1.0,1.0,10.095959875041585,13.799999999999999,23.895959875041584,23.895959875041584,1
10534,4,3,2,257.1800003051758,153.08639041328397,64.29500007629395,38.27159760332099,0.5,1.3333333333333333,156.0,1039.0,85.72666676839192,1.0,2.0,129.70588990716882,27.599999999999998,157.30588990716882,78.65294495358441,0
10535,1,1,1,278.0,179.58799940347672,278.0,179.58799940347672,1.0,1.0,830.0,1584.0,278.0,1.0,1.0,179.58799940347672,15.600000000000001,195.1879994034767,195.1879994034767,0
10537,6,4,1,238.2599992767407,128.07386952728348,39.70999987945678,21.345644921213914,0.16666666666666666,1.5,238.0,764.0,59.56499981918518,1.0,1.0,8.293500085953623,13.799999999999999,22.09350008595362,22.09350008595362,0
10563,1,1,1,39.0,21.09899997152388,39.0,21.09899997152388,1.0,1.0,468.0,771.0,39.0,1.0,1.0,21.09899997152388,12.0,33.09899997152388,33.09899997152388,1
10569,4,4,1,101.93000030517578,54.46129015445991,25.482500076293945,13.615322538614977,0.25,1.0,82.0,600.0,25.482500076293945,1.0,1.0,9.919999996200204,13.799999999999999,23.7199999962002,23.7199999962002,0
10572,1,1,1,14.989999771118164,7.465019909023791,14.989999771118164,7.465019909023791,1.0,1.0,68.0,534.0,14.989999771118164,1.0,1.0,7.465019909023791,12.0,19.46501990902379,19.46501990902379,1
10580,2,2,1,20.90999984741211,11.19677994672328,10.454999923706055,5.59838997336164,0.5,1.0,54.0,984.0,10.454999923706055,1.0,1.0,3.6410999171450715,12.0,15.641099917145072,15.641099917145072,1
10601,1,1,1,33.0,17.093999974429607,33.0,17.093999974429607,1.0,1.0,90.0,305.0,33.0,1.0,1.0,17.093999974429607,15.600000000000001,32.69399997442961,32.69399997442961,1
10603,2,2,1,116.68000030670898,67.05741032098581,58.34000015335449,33.528705160492905,0.5,1.0,52.0,1781.0,58.34000015335449,1.0,1.0,32.14322920670898,13.799999999999999,45.94322920670898,45.94322920670898,1
10606,1,1,1,32.99000168,17.121810852502307,32.99000168,17.121810852502307,1.0,1.0,188.0,2516.0,32.99000168,1.0,1.0,17.121810852502307,15.600000000000001,32.72181085250231,32.72181085250231,1
10612,3,2,2,207.95000076293945,107.85340042988506,69.31666692097981,35.95113347662835,0.6666666666666666,1.5,215.0,371.0,103.97500038146973,1.0,2.0,95.24340042116788,27.6,122.84340042116787,61.421700210583936,1
10629,6,3,1,292.1700077102881,165.6407141278086,48.695001285048015,27.6067856879681,0.16666666666666666,2.0,455.0,1921.0,97.39000257009603,1.0,1.0,65.3892414462662,15.600000000000001,80.98924144626619,80.98924144626619,0
1063,1,1,1,27.989999771118164,14.302889881373048,27.989999771118164,14.302889881373048,1.0,1.0,1134.0,2455.0,27.989999771118164,1.0,1.0,14.302889881373048,15.600000000000001,29.90288988137305,29.90288988137305,1
10640,2,2,1,361.63999557648435,228.0151476163274,180.81999778824218,114.0075738081637,0.5,1.0,694.0,1664.0,180.81999778824218,1.0,1.0,29.494100891265887,13.799999999999999,43.294100891265884,43.294100891265884,0
10644,1,1,1,88.0,42.06400009,88.0,42.06400009,1.0,1.0,0.0,0.0,88.0,1.0,1.0,42.06400009,13.799999999999999,55.86400009,55.86400009,1
1065,1,1,1,694.9500122070312,394.73160626566,694.9500122070312,394.73160626566,1.0,1.0,495.0,2375.0,694.9500122070312,1.0,1.0,394.73160626566,15.600000000000001,410.33160626566,410.33160626566,0
10650,1,1,1,48.0,21.408000022172928,48.0,21.408000022172928,1.0,1.0,602.0,1368.0,48.0,1.0,1.0,21.408000022172928,12.0,33.40800002217293,33.40800002217293,1
10662,2,1,2,79.94000244293944,35.134611010767394,39.97000122146972,17.567305505383697,1.0,2.0,0.0,0.0,79.94000244293944,1.0,2.0,35.134611010767394,27.599999999999998,62.73461101076739,31.367305505383694,1
10663,5,4,1,221.01999855041504,116.13855918874083,44.20399971008301,23.227711837748167,0.2,1.25,0.0,0.0,55.25499963760376,1.0,1.0,9.326560042845607,15.600000000000001,24.926560042845608,24.926560042845608,0
10679,1,1,1,131.5800018310547,72.89532119870961,131.5800018310547,72.89532119870961,1.0,1.0,887.0,1643.0,131.5800018310547,1.0,1.0,72.89532119870961,15.600000000000001,88.4953211987096,88.4953211987096,1
10684,2,1,2,28.410000801086426,15.816530517170468,14.205000400543213,7.908265258585234,1.0,2.0,1103.0,2555.0,28.410000801086426,1.0,2.0,15.816530517170468,27.599999999999998,43.416530517170465,21.708265258585232,1
10695,5,2,4,230.43999862670898,104.74625965896558,46.087999725341795,20.949251931793118,0.8,2.5,451.0,2186.0,115.21999931335449,1.0,4.0,92.92598974981793,53.4,146.32598974981792,36.58149743745448,0
107,1,1,1,40.0,23.11999998986721,40.0,23.11999998986721,1.0,1.0,58.0,481.0,40.0,1.0,1.0,23.11999998986721,12.0,35.11999998986721,35.11999998986721,1
10704,7,3,3,567.8800010696484,294.3093998340287,81.1257144385212,42.04419997628981,0.42857142857142855,2.3333333333333335,351.0,1886.0,189.29333368988281,1.0,3.0,171.4852002063631,45.0,216.48520020636306,72.16173340212102,0
10727,3,3,1,166.93999862670898,69.71981938877059,55.64666620890299,23.239939796256863,0.3333333333333333,1.0,786.0,1514.0,55.64666620890299,1.0,1.0,24.138000033795834,12.0,36.138000033795834,36.138000033795834,1
1073,1,1,1,88.0,39.07200013,88.0,39.07200013,1.0,1.0,2421.0,2473.0,88.0,1.0,1.0,39.07200013,12.0,51.07200013,51.07200013,1
10735,4,3,1,264.5300006866455,154.5125704820308,66.13250017166138,38.6281426205077,0.25,1.3333333333333333,55.0,313.0,88.17666689554851,1.0,1.0,12.21388988874912,12.0,24.213889888749122,24.213889888749122,0
10755,4,3,2,131.9499969482422,71.82354825160353,32.98749923706055,17.95588706290088,0.5,1.3333333333333333,0.0,0.0,43.98333231608073,1.0,2.0,53.243548234765214,25.799999999999997,79.04354823476521,39.521774117382606,1
10757,1,1,1,11.699999809265137,7.49969984304458,11.699999809265137,7.49969984304458,1.0,1.0,20.0,82.0,11.699999809265137,1.0,1.0,7.49969984304458,15.600000000000001,23.099699843044583,23.099699843044583,1
1076,4,2,1,227.0,123.11250000167638,56.75,30.778125000419095,0.25,2.0,860.0,1366.0,113.5,1.0,1.0,7.503999978303909,12.0,19.50399997830391,19.50399997830391,0
10760,1,1,1,25.0,14.175000041723251,25.0,14.175000041723251,1.0,1.0,763.0,955.0,25.0,1.0,1.0,14.175000041723251,13.799999999999999,27.97500004172325,27.97500004172325,1
10769,2,1,2,57.0,33.961000064482604,28.5,16.980500032241302,1.0,2.0,0.0,0.0,57.0,1.0,2.0,33.961000064482604,25.799999999999997,59.76100006448261,29.880500032241304,1
10788,5,3,1,211.95999908447266,86.46085936380905,42.39199981689453,17.29217187276181,0.2,1.6666666666666667,848.0,2038.0,70.65333302815755,1.0,1.0,4.841939851118163,13.799999999999999,18.64193985111816,18.64193985111816,0
10796,1,1,1,25.989999771118164,15.983849889251962,25.989999771118164,15.983849889251962,1.0,1.0,2073.0,2340.0,25.989999771118164,1.0,1.0,15.983849889251962,13.799999999999999,29.78384988925196,29.78384988925196,1
10832,8,4,3,488.33000183258787,234.35720104732727,61.04125022907348,29.294650130915908,0.375,2.0,0.0,0.0,122.08250045814697,1.0,3.0,91.71643955699489,39.599999999999994,131.31643955699488,43.77214651899829,0
10833,2,1,2,93.47999954223633,46.15177965148285,46.739999771118164,23.075889825741424,1.0,2.0,265.0,2479.0,93.47999954223633,1.0,2.0,46.15177965148285,27.599999999999998,73.75177965148285,36.875889825741424,1
10834,2,1,2,48.15999794006348,23.009639067374763,24.07999897003174,11.504819533687382,1.0,2.0,1578.0,2011.0,48.15999794006348,1.0,2.0,23.009639067374763,29.4,52.40963906737476,26.20481953368738,1
10862,7,4,1,417.5000000015332,203.20407004622567,59.64285714307617,29.029152863746525,0.14285714285714285,1.75,2.0,1480.0,104.3750000003833,1.0,1.0,13.416479698230024,12.0,25.416479698230024,25.416479698230024,0
10864,1,1,1,61.43999862670898,36.55679928131103,61.43999862670898,36.55679928131103,1.0,1.0,76.0,297.0,61.43999862670898,1.0,1.0,36.55679928131103,13.799999999999999,50.35679928131103,50.35679928131103,1
10868,2,2,1,77.98999977111816,40.834369878154156,38.99499988555908,20.417184939077078,0.5,1.0,295.0,2384.0,38.99499988555908,1.0,1.0,29.57999998703599,13.799999999999999,43.37999998703599,43.37999998703599,1
1088,1,1,1,25.0,10.95000003115274,25.0,10.95000003115274,1.0,1.0,74.0,78.0,25.0,1.0,1.0,10.95000003115274,12.0,22.95000003115274,22.95000003115274,1
10881,3,1,3,217.22000122070312,132.23060123371482,72.4066670735677,44.07686707790494,1.0,3.0,458.0,1516.0,217.22000122070312,1.0,3.0,132.23060123371482,43.2,175.4306012337148,58.476867077904934,0
10883,2,2,1,103.91999626159667,51.073618216827185,51.95999813079833,25.536809108413593,0.5,1.0,454.0,2107.0,51.95999813079833,1.0,1.0,33.95234856824217,13.799999999999999,47.75234856824217,47.75234856824217,1
10900,1,1,1,25.0,13.824999937787652,25.0,13.824999937787652,1.0,1.0,691.0,897.0,25.0,1.0,1.0,13.824999937787652,13.799999999999999,27.62499993778765,27.62499993778765,1
10907,1,1,1,39.950000762939446,15.740300238984442,39.950000762939446,15.740300238984442,1.0,1.0,224.0,994.0,39.950000762939446,1.0,1.0,15.740300238984442,13.799999999999999,29.540300238984443,29.540300238984443,1
10923,5,3,1,662.8599987030029,335.5820999341287,132.57199974060057,67.11641998682573,0.2,1.6666666666666667,220.0,2331.0,220.95333290100098,1.0,1.0,6.6815998453140235,12.0,18.681599845314025,18.681599845314025,0
10929,6,4,1,164.4000015258789,76.7784506198775,27.400000254313152,12.796408436646251,0.16666666666666666,1.5,80.0,150.0,41.10000038146973,1.0,1.0,26.86085973001957,15.600000000000001,42.46085973001957,42.46085973001957,0
10944,1,1,1,89.94999694824217,53.1604483652964,89.94999694824217,53.1604483652964,1.0,1.0,1098.0,2138.0,89.94999694824217,1.0,1.0,53.1604483652964,15.600000000000001,68.76044836529641,68.76044836529641,1
10951,1,1,1,45.0,22.00500000268221,45.0,22.00500000268221,1.0,1.0,13.0,438.0,45.0,1.0,1.0,22.00500000268221,13.799999999999999,35.805000002682206,35.805000002682206,1
10959,2,2,1,147.9499969482422,69.52864809105812,73.9749984741211,34.76432404552906,0.5,1.0,135.0,1229.0,73.9749984741211,1.0,1.0,21.41999982,13.799999999999999,35.21999982,35.21999982,1
10962,3,3,1,157.5,66.86400007782504,52.5,22.28800002594168,0.3333333333333333,1.0,314.0,1219.0,52.5,1.0,1.0,4.720000007655472,12.0,16.72000000765547,16.72000000765547,0
1097,1,1,1,158.0,71.89000016,158.0,71.89000016,1.0,1.0,1669.0,2461.0,158.0,1.0,1.0,71.89000016,15.600000000000001,87.49000016,87.49000016,1
10975,1,1,1,25.0,15.300000039860608,25.0,15.300000039860608,1.0,1.0,1020.0,1076.0,25.0,1.0,1.0,15.300000039860608,13.799999999999999,29.100000039860607,29.100000039860607,1
1098,2,2,1,86.0,36.74999991804361,43.0,18.374999959021807,0.5,1.0,416.0,1677.0,43.0,1.0,1.0,19.95999999344349,15.600000000000001,35.55999999344349,35.55999999344349,1
11007,5,4,3,177.78999519348145,89.73339764532857,35.55799903869629,17.94667952906571,0.6,1.25,16.0,1217.0,44.44749879837036,2.0,3.0,60.07599833782762,39.6,99.67599833782762,33.225332779275874,0
11014,1,1,1,32.900001525878906,17.601500790607183,32.900001525878906,17.601500790607183,1.0,1.0,146.0,188.0,32.900001525878906,1.0,1.0,17.601500790607183,15.600000000000001,33.201500790607184,33.201500790607184,1
11023,2,1,2,67.75,35.430250014178455,33.875,17.715125007089227,1.0,2.0,232.0,1466.0,67.75,1.0,2.0,35.430250014178455,27.6,63.030250014178456,31.515125007089228,1
11024,1,1,1,79.94999694824217,45.49154827427192,79.94999694824217,45.49154827427192,1.0,1.0,1006.0,2105.0,79.94999694824217,1.0,1.0,45.49154827427192,15.600000000000001,61.09154827427192,61.09154827427192,1
1106,1,1,1,69.0,31.808999944478273,69.0,31.808999944478273,1.0,1.0,143.0,1218.0,69.0,1.0,1.0,31.808999944478273,15.600000000000001,47.408999944478275,47.408999944478275,1
11063,3,3,1,123.18000030670899,66.66971038745271,41.06000010223633,22.22323679581757,0.3333333333333333,1.0,88.0,749.0,41.06000010223633,1.0,1.0,38.927821083879635,13.799999999999999,52.72782108387963,52.72782108387963,1
11082,1,1,1,55.0,31.954999904264696,55.0,31.954999904264696,1.0,1.0,1682.0,2417.0,55.0,1.0,1.0,31.954999904264696,13.799999999999999,45.75499990426469,45.75499990426469,1
11089,1,1,1,22.0,10.25200004130602,22.0,10.25200004130602,1.0,1.0,164.0,2098.0,22.0,1.0,1.0,10.25200004130602,12.0,22.25200004130602,22.25200004130602,1
11090,6,2,4,321.8199996963574,173.30121938574405,53.636666616059564,28.883536564290676,0.6666666666666666,3.0,231.0,654.0,160.9099998481787,1.0,4.0,81.21751135079565,58.8,140.01751135079564,35.00437783769891,0
11104,5,3,3,243.24999809265137,127.40054885545305,48.64999961853027,25.48010977109061,0.6,1.6666666666666667,71.0,188.0,81.08333269755045,1.0,3.0,92.77154890969328,41.4,134.17154890969329,44.72384963656443,0
11117,1,1,1,225.0,128.02500045,225.0,128.02500045,1.0,1.0,326.0,562.0,225.0,1.0,1.0,128.02500045,15.600000000000001,143.62500045,143.62500045,1
