user_id,total_profit_erosion,rank,customer_share,cum_value,value_share,concentration_category
88986,332.5845007508062,85,0.0070904237570904236,36232.75492458315,0.04437564373561527,Vital Few
15211,332.5254808283328,86,0.00717384050717384,36565.28040541148,0.04478290043748534,Vital Few
5625,331.18567909433847,87,0.007257257257257258,36896.466084505824,0.045188516232818006,Vital Few
75117,330.3336693208869,88,0.007340674007340674,37226.79975382671,0.0455930885391241,Vital Few
64423,328.01939123408954,89,0.007424090757424091,37554.8191450608,0.045994826460352425,Vital Few
15269,324.27922224938754,90,0.0075075075075075074,37879.09836731019,0.046391983653266786,Vital Few
94244,324.0240009106395,91,0.007590924257590924,38203.12236822083,0.046788828266825094,Vital Few
17607,323.9405930232515,92,0.007674341007674341,38527.06296124408,0.047185570727546755,Vital Few
55107,323.545021517651,93,0.007757757757757758,38850.607982761736,0.04758182871668348,Vital Few
6497,323.14775214628503,94,0.007841174507841175,39173.75573490802,0.04797760015479401,Vital Few
435,322.9557644479737,95,0.007924591257924591,39496.711499355995,0.04837313645821164,Vital Few
7096,322.5676499207416,96,0.008008008008008008,39819.279149276736,0.048768197422891575,Vital Few
2085,322.2996502262441,97,0.008091424758091425,40141.57879950298,0.049162930158073395,Vital Few
13316,321.4229998074472,98,0.008174841508174841,40463.00179931043,0.049556589225885836,Vital Few
44949,320.6948477571936,99,0.008258258258258258,40783.69664706762,0.049949356497972705,Vital Few
67560,319.22795850510727,100,0.008341675008341674,41102.92460557273,0.05034032721456757,Vital Few
83670,318.7132191596988,101,0.008425091758425091,41421.637824732425,0.050730667510156466,Vital Few
85060,318.64999947547915,102,0.00850850850850851,41740.2878242079,0.051120930378174924,Vital Few
71038,318.6310593581273,103,0.008591925258591926,42058.91888356603,0.05151117004950571,Vital Few
88784,314.8494036541125,104,0.008675342008675343,42373.76828722015,0.05189677818214721,Vital Few
99923,314.2990006122738,105,0.008758758758758759,42688.06728783242,0.05228171221508676,Vital Few
31501,313.8288501618557,106,0.008842175508842176,43001.89613799428,0.05266607043674911,Vital Few
58374,312.7502407895422,107,0.008925592258925592,43314.64637878382,0.05304910764417074,Vital Few
3087,311.7283187459167,108,0.009009009009009009,43626.37469752974,0.05343089326449589,Vital Few
60592,311.0034913268101,109,0.009092425759092426,43937.37818885655,0.05381179116089867,Vital Few
51655,310.8297925531621,110,0.009175842509175842,44248.20798140971,0.054192476321755584,Vital Few
71600,309.20100024778634,111,0.009259259259259259,44557.40898165749,0.05457116663824549,Vital Few
50481,308.7485598409465,112,0.009342676009342675,44866.15754149844,0.054949302833627374,Vital Few
59570,308.1472386771834,113,0.009426092759426092,45174.304780175626,0.05532670256793173,Vital Few
11712,307.64670146814376,114,0.00950950950950951,45481.951481643766,0.05570348927513088,Vital Few
63958,305.6993300636225,115,0.009592926259592927,45787.65081170739,0.056077890961929354,Vital Few
67548,305.64764046674236,116,0.009676343009676344,46093.29845217413,0.056452229342497294,Vital Few
91828,304.42500090000004,117,0.00975975975975976,46397.72345307413,0.056825070309524814,Vital Few
41595,303.92000008033045,118,0.009843176509843177,46701.643453154466,0.057197292782692116,Vital Few
23174,303.8364529166567,119,0.009926593259926593,47005.47990607112,0.057569412932445746,Vital Few
84458,300.8587022254944,120,0.01001001001001001,47306.33860829662,0.05793788611679254,Vital Few
14122,299.9247018162779,121,0.010093426760093427,47606.263310112896,0.0583052153950385,Vital Few
55,298.92865855480966,122,0.010176843510176843,47905.19196866771,0.058671324780924405,Vital Few
87770,296.6219991125167,123,0.01026026026026026,48201.813967780225,0.05903460911257848,Vital Few
14598,295.64526368766246,124,0.010343677010343676,48497.45923146789,0.05939669719892006,Vital Few
82236,292.4116280526396,125,0.010427093760427093,48789.87085952053,0.05975482492775615,Vital Few
31723,289.83000069335105,126,0.010510510510510511,49079.70086021388,0.06010979083861309,Vital Few
16455,289.1435990543231,127,0.010593927260593928,49368.844459268206,0.06046391608707337,Vital Few
6540,289.06815801695524,128,0.010677344010677344,49657.91261728516,0.06081794894000357,Vital Few
61254,288.6299992505461,129,0.010760760760760761,49946.542616535706,0.061171445163098186,Vital Few
14357,286.05224936034904,130,0.010844177510844178,50232.594865896055,0.0615217843170987,Vital Few
99566,285.90586169811115,131,0.010927594260927594,50518.50072759417,0.061871944184518315,Vital Few
89360,285.6765007891086,132,0.011011011011011011,50804.177228383276,0.06222182314484141,Vital Few
60040,285.28000008189116,133,0.011094427761094428,51089.457228465166,0.06257121649555074,Vital Few
94585,284.8173550923477,134,0.011177844511177844,51374.27458355751,0.06292004322720848,Vital Few
64203,284.7999996423721,135,0.01126126126126126,51659.07458319989,0.06326884870298141,Vital Few
83780,284.00959987682626,136,0.011344678011344677,51943.08418307671,0.06361668614586594,Vital Few
26886,283.46880062067396,137,0.011428094761428094,52226.55298369738,0.06396386125117294,Vital Few
78358,280.4160008693114,138,0.011511511511511512,52506.968984566694,0.06430729747561251,Vital Few
30199,278.07381926130233,139,0.011594928261594929,52785.04280382799,0.06464786514046232,Vital Few
41783,276.9179986588657,140,0.011678345011678345,53061.96080248686,0.06498701722751844,Vital Few
35701,276.359460998604,141,0.011761761761761762,53338.32026348546,0.06532548525209364,Vital Few
85015,275.8185007464141,142,0.011845178511845179,53614.13876423187,0.0656632907419133,Vital Few
99243,275.7769266783146,143,0.011928595261928595,53889.91569091019,0.06600104531437824,Vital Few
7762,274.3225688412341,144,0.012012012012012012,54164.23825975142,0.06633701867905546,Vital Few
5284,274.02488098196204,145,0.012095428762095429,54438.26314073338,0.06667262745400124,Vital Few
63189,273.5858532279075,146,0.012178845512178845,54711.84899396129,0.06700769853482896,Vital Few
80797,273.3099990313873,147,0.012262262262262262,54985.15899299268,0.06734243176644887,Vital Few
63012,272.5791199286572,148,0.012345679012345678,55257.73811292133,0.06767626986241752,Vital Few
90424,271.08099922388794,149,0.012429095762429095,55528.81911214522,0.06800827315253699,Vital Few
63925,271.08099922388794,150,0.012512512512512513,55799.900111369105,0.06834027644265644,Vital Few
8733,271.0115704094335,151,0.01259592926259593,56070.91168177854,0.06867219470064569,Vital Few
57299,270.3419991749661,152,0.012679346012679346,56341.25368095351,0.06900329290907982,Vital Few
49895,270.29542331924233,153,0.012762762762762763,56611.54910427275,0.06933433407427822,Vital Few
82527,269.92309997544953,154,0.01284617951284618,56881.4722042482,0.06966491924080655,Vital Few
75772,269.86060602180294,155,0.012929596262929596,57151.33281027,0.06999542786859449,Vital Few
31907,269.74000082500277,156,0.013013013013013013,57421.07281109501,0.0703257887865752,Vital Few
22972,269.3934094745115,157,0.01309642976309643,57690.46622056952,0.0706557252208443,Vital Few
82661,269.3111822761469,158,0.013179846513179846,57959.77740284567,0.07098556094831186,Vital Few
55238,268.7207994660738,159,0.013263263263263263,58228.49820231174,0.0713146736113229,Vital Few
38202,268.48199850171807,160,0.01334668001334668,58496.98020081346,0.07164349380563981,Vital Few
36454,268.17449078952654,161,0.013430096763430096,58765.154691602984,0.07197193738347502,Vital Few
27600,267.947061269506,162,0.013513513513513514,59033.10175287249,0.07230010241965981,Vital Few
8287,267.52901953765706,163,0.013596930263596931,59300.63077241015,0.07262775546411233,Vital Few
80247,266.01472920762626,164,0.013680347013680347,59566.64550161778,0.07295355389915582,Vital Few
26991,265.91910190429314,165,0.013763763763763764,59832.56460352207,0.0732792352157756,Vital Few
82911,265.83248905208995,166,0.01384718051384718,60098.39709257416,0.07360481045431545,Vital Few
22662,265.64469611938966,167,0.013930597263930597,60364.04178869355,0.07393015569565264,Vital Few
81630,265.6305006578565,168,0.014014014014014014,60629.6722893514,0.07425548355126399,Vital Few
39227,265.41572965907187,169,0.01409743076409743,60895.08801901047,0.07458054836860108,Vital Few
98930,264.87711886881766,170,0.014180847514180847,61159.96513787929,0.07490495352865874,Vital Few
18570,264.80499919780993,171,0.014264264264264264,61424.7701370771,0.07522927036099099,Vital Few
12790,264.56865852988744,172,0.01434768101434768,61689.33879560699,0.07555329773784845,Vital Few
38329,264.56865852988744,173,0.014431097764431097,61953.90745413688,0.07587732511470592,Vital Few
7775,264.3790895773378,174,0.014514514514514515,62218.28654371422,0.07620112031920113,Vital Few
50602,263.9319749557776,175,0.014597931264597932,62482.21851866999,0.07652436792528168,Vital Few
81354,263.8636011179402,176,0.014681348014681348,62746.082119787934,0.07684753179130231,Vital Few
10513,263.6600009299815,177,0.014764764764764765,63009.742120717914,0.07717044630036887,Vital Few
98735,263.63911385875895,178,0.014848181514848182,63273.38123457667,0.07749333522823872,Vital Few
50949,263.48399997965987,179,0.014931598264931598,63536.86523455633,0.0778160341821954,Vital Few
43617,262.8289995789528,180,0.015015015015015015,63799.694234135284,0.0781379309320556,Vital Few
87160,262.4465403674161,181,0.015098431765098431,64062.1407745027,0.07845935926945997,Vital Few
9842,261.3429983325265,182,0.015181848515181848,64323.48377283523,0.07877943605663613,Vital Few
35971,260.9871903616867,183,0.015265265265265265,64584.470963196916,0.0790990770721525,Vital Few
5661,260.79941078067213,184,0.015348682015348681,64845.27037397759,0.07941848810681852,Vital Few
86793,260.7518206688115,185,0.015432098765432098,65106.0221946464,0.07973784085605046,Vital Few
91015,260.3922492276612,186,0.015515515515515516,65366.41444387406,0.08005675322435625,Vital Few
1139,259.67602002481885,187,0.015598932265598933,65626.09046389889,0.08037478839930469,Vital Few
49152,259.59532921305214,188,0.01568234901568235,65885.68579311194,0.08069272474912315,Vital Few
98460,259.5719103922792,189,0.015765765765765764,66145.25770350422,0.08101063241701416,Vital Few
66404,259.55399946197866,190,0.015849182515849183,66404.8117029662,0.0813285181487023,Vital Few
68063,259.2425290961992,191,0.015932599265932598,66664.0542320624,0.08164602241069502,Vital Few
16252,258.93599927276375,192,0.016016016016016016,66922.99023133516,0.08196315125386389,Vital Few
8570,258.6779999416787,193,0.016099432766099434,67181.66823127684,0.082279964115363,Vital Few
50684,256.8688789641545,194,0.01618284951618285,67438.537110241,0.08259456127705844,Vital Few
82978,256.1323737686662,195,0.016266266266266267,67694.66948400966,0.08290825641261117,Vital Few
75843,255.870371267216,196,0.016349683016349682,67950.53985527687,0.08322163066365797,Vital Few
2387,255.53860140537458,197,0.0164330997664331,68206.07845668225,0.08353459858343844,Vital Few
74036,254.87890088420698,198,0.016516516516516516,68460.95735756647,0.08384675854270472,Vital Few
94061,253.59999943003055,199,0.016599933266599934,68714.5573569965,0.08415735218234055,Vital Few
21949,253.59999943003055,200,0.01668335001668335,68968.15735642654,0.08446794582197639,Vital Few
15914,253.36999986208974,201,0.016766766766766767,69221.52735628863,0.08477825777232562,Vital Few
4144,253.29154193506042,202,0.016850183516850182,69474.81889822369,0.08508847363224437,Vital Few
15032,253.26497959156612,203,0.0169336002669336,69728.08387781525,0.08539865696024292,Vital Few
34153,253.08499899050219,204,0.01701701701701702,69981.16887680575,0.08570861985910079,Vital Few
80359,252.90129331831014,205,0.017100433767100433,70234.07017012406,0.08601835776658062,Vital Few
1582,252.79497726298493,206,0.017183850517183852,70486.86514738704,0.08632796546471246,Vital Few
31337,252.6699096350485,207,0.017267267267267267,70739.53505702209,0.08663741998772659,Vital Few
33317,252.2407880165642,208,0.017350684017350685,70991.77584503866,0.08694634894904661,Vital Few
78016,252.12819812435117,209,0.0174341007674341,71243.90404316301,0.08725514001721012,Vital Few
42282,251.6864063606667,210,0.017517517517517518,71495.59044952368,0.08756339000606704,Vital Few
21162,251.57446014885693,211,0.017600934267600933,71747.16490967253,0.08787150289010752,Vital Few
85411,251.44356149571618,212,0.01768435101768435,71998.60847116825,0.08817945545755024,Vital Few
2682,251.35977541362553,213,0.017767767767767766,72249.96824658188,0.08848730540896675,Vital Few
73593,251.2784004721403,214,0.017851184517851185,72501.24664705402,0.08879505569737339,Vital Few
80631,251.17299997881054,215,0.017934601267934603,72752.41964703283,0.08910267689775589,Vital Few
12047,251.04435932645887,216,0.018018018018018018,73003.4640063593,0.08941014054700075,Vital Few
11641,250.84972019881474,217,0.018101434768101436,73254.31372655812,0.08971736581424558,Vital Few
29616,250.68300056830049,218,0.01818485151818485,73504.99672712642,0.09002438689356866,Vital Few
66888,250.62500100061297,219,0.01826826826826827,73755.62172812704,0.0903313369385981,Vital Few
85853,249.3091301558136,220,0.018351685018351684,74004.93085828285,0.09063667538616739,Vital Few
13246,249.25695870525595,221,0.018435101768435103,74254.18781698811,0.09094194993736147,Vital Few
65137,248.07788055006162,222,0.018518518518518517,74502.26569753817,0.09124578042634554,Vital Few
20009,248.02200004160403,223,0.018601935268601936,74750.28769757977,0.09154954247632903,Vital Few
64551,248.00777793038947,224,0.01868535201868535,74998.29547551015,0.0918532871079478,Vital Few
72803,247.8645926159507,225,0.01876876876876877,75246.1600681261,0.09215685637502376,Vital Few
74409,247.74564817006737,226,0.018852185518852184,75493.90571629617,0.09246027996627779,Vital Few
12802,246.92388008556782,227,0.018935602268935602,75740.82959638174,0.09276269710666085,Vital Few
7429,246.44894896963945,228,0.01901901901901902,75987.27854535138,0.09306453258070242,Vital Few
62027,246.18899965994058,229,0.019102435769102435,76233.46754501131,0.0933660496848607,Vital Few
13149,245.98054211145688,230,0.019185852519185854,76479.44808712277,0.0936673114830693,Vital Few
16328,245.7447002568126,231,0.01926926926926927,76725.19278737958,0.09396828443671884,Vital Few
79375,245.5607756354841,232,0.019352686019352687,76970.75356301507,0.09426903213083493,Vital Few
74884,245.54063985207665,233,0.019436102769436102,77216.29420286714,0.09456975516388527,Vital Few
57694,245.31784981882163,234,0.01951951951951952,77461.61205268596,0.09487020533744249,Vital Few
98237,245.2097552706525,235,0.019602936269602935,77706.82180795661,0.09517052312346337,Vital Few
98953,245.00437967396854,236,0.019686353019686353,77951.82618763058,0.09547058937811907,Vital Few
90109,244.77771964888905,237,0.01976976976976977,78196.60390727947,0.09577037803355432,Vital Few
97607,244.4998683135017,238,0.019853186519853187,78441.10377559297,0.09606982639380923,Vital Few
2299,243.58309836777073,239,0.019936603269936605,78684.68687396075,0.09636815195077239,Vital Few
5363,243.51577021021725,240,0.02002002002002002,78928.20264417096,0.09666639504836033,Vital Few
54501,243.37130738825806,241,0.020103436770103438,79171.57395155921,0.09696446121679304,Vital Few
98457,243.0815305749991,242,0.020186853520186853,79414.65548213421,0.0972621724844556,Vital Few
98631,242.15805070318567,243,0.02027027027027027,79656.8135328374,0.09755875273092272,Vital Few
75255,242.02521061084883,244,0.020353687020353686,79898.83874344826,0.09785517028303709,Vital Few
56113,241.9756500863865,245,0.020437103770437105,80140.81439353465,0.0981515271364775,Vital Few
27692,241.5038318487742,246,0.02052052052052052,80382.31822538342,0.09844730613603782,Vital Few
28093,241.09585118337753,247,0.020603937270603938,80623.4140765668,0.09874258546603956,Vital Few
64144,240.77683176673858,248,0.020687354020687353,80864.19090833353,0.09903747408073393,Vital Few
66700,240.61500006876884,249,0.02077077077077077,81104.8059084023,0.09933216449394489,Vital Few
41958,240.39600008949637,250,0.020854187520854186,81345.2019084918,0.0996265866894871,Vital Few
39330,240.2070907606816,251,0.020937604270937604,81585.40899925248,0.09992077752053352,Vital Few
30304,240.04481760166198,252,0.021021021021021023,81825.45381685415,0.10021476960942227,Vital Few
61918,239.62265138821652,253,0.021104437771104437,82065.07646824236,0.10050824465516803,Vital Few
50028,239.60675880526543,254,0.021187854521187856,82304.68322704763,0.1008017002366583,Vital Few
73077,239.47499967589974,255,0.02127127127127127,82544.15822672354,0.1010949944476926,Vital Few
12010,239.20099945068358,256,0.02135468802135469,82783.35922617422,0.1013879530801488,Vital Few
41510,239.04732055135676,257,0.021438104771438104,83022.40654672557,0.10168072349616657,Vital Few
80230,239.03900010585784,258,0.021521521521521522,83261.44554683143,0.10197348372181583,Vital Few
51221,237.758399657844,259,0.021604938271604937,83499.20394648927,0.10226467554701177,Vital Few
97631,236.80799969136714,260,0.021688355021688355,83736.01194618065,0.10255470338094053,Vital Few
62553,236.64626004323154,261,0.02177177177177177,83972.65820622387,0.10284453312612281,Vital Few
25754,235.84799931328743,262,0.02185518852185519,84208.50620553717,0.10313338521079228,Vital Few
51552,235.81830376626624,263,0.021938605271938607,84444.32450930343,0.10342220092618712,Vital Few
51218,235.5991969344906,264,0.022022022022022022,84679.92370623793,0.10371074829304683,Vital Few
68458,235.4550495023176,265,0.02210543877210544,84915.37875574024,0.10399911911702128,Vital Few
55067,235.35408003906727,266,0.022188855522188855,85150.7328357793,0.10428736627982399,Vital Few
63326,235.24799912273883,267,0.022272272272272273,85385.98083490205,0.10457548352126246,Vital Few
15002,235.17995136539957,268,0.022355689022355688,85621.16078626744,0.1048635174220043,Vital Few
42194,234.662702950339,269,0.022439105772439107,85855.82348921779,0.10515091782878638,Vital Few
14965,234.45745825576012,270,0.02252252252252252,86090.28094747354,0.1054380668645241,Vital Few
30985,233.88767036269414,271,0.02260593927260594,86324.16861783623,0.10572451805918956,Vital Few
3166,233.7529471595354,272,0.022689356022689355,86557.92156499576,0.10601080425318427,Vital Few
33076,233.7388600784819,273,0.022772772772772773,86791.66042507424,0.10629707319419084,Vital Few
43293,233.24633929123937,274,0.022856189522856188,87024.90676436547,0.10658273892611125,Vital Few
89608,233.14913075627493,275,0.022939606272939606,87258.05589512174,0.10686828560301295,Vital Few
27622,232.75666846690507,276,0.023023023023023025,87490.81256358864,0.10715335161630603,Vital Few
34461,232.5698821702908,277,0.02310643977310644,87723.38244575894,0.10743818886526225,Vital Few
34957,232.07557862261132,278,0.023189856523189858,87955.45802438154,0.10772242072171725,Vital Few
10137,231.95000072274954,279,0.023273273273273273,88187.40802510429,0.10800649877810498,Vital Few
99368,231.7466417508867,280,0.02335669002335669,88419.15466685517,0.10829032777296524,Vital Few
85238,231.51355864197438,281,0.023440106773440106,88650.66822549715,0.10857387130200809,Vital Few
59700,231.3120004799217,282,0.023523523523523524,88881.98022597708,0.10885716797504427,Vital Few
6512,231.24950841795862,283,0.02360694027360694,89113.22973439503,0.10914038811165687,Vital Few
13411,230.97489920675977,284,0.023690357023690357,89344.2046336018,0.10942327192384292,Vital Few
3685,230.87199963573366,285,0.023773773773773772,89575.07663323754,0.10970602971098026,Vital Few
95699,230.87107344882617,286,0.02385719052385719,89805.94770668636,0.10998878636378098,Vital Few
63148,230.70399982398374,287,0.02394060727394061,90036.65170651034,0.11027133839510952,Vital Few
45302,230.37150049639877,288,0.024024024024024024,90267.02320700674,0.1105534832017671,Vital Few
77992,229.91147548453614,289,0.024107440774107442,90496.93468249128,0.11083506459816014,Vital Few
87889,229.36599970795214,290,0.024190857524190857,90726.30068219923,0.11111597792946186,Vital Few
31343,229.34539978210105,291,0.024274274274274275,90955.64608198134,0.11139686603124481,Vital Few
93252,229.1627890820776,292,0.02435769102435769,91184.80887106342,0.11167753048270408,Vital Few
67487,228.6832339434463,293,0.02444110777444111,91413.49210500687,0.11195760760460402,Vital Few
76605,228.04627977549777,294,0.024524524524524523,91641.53838478237,0.1122369046243204,Vital Few
14114,227.8931304340985,295,0.024607941274607942,91869.43151521646,0.11251601407616824,Vital Few
88651,227.49543987053792,296,0.024691358024691357,92096.92695508701,0.11279463646113966,Vital Few
38071,227.49177012105474,297,0.024774774774774775,92324.41872520806,0.11307325435162821,Vital Few
37970,227.4835410005276,298,0.02485819152485819,92551.90226620859,0.11335186216359745,Vital Few
12897,227.3520005106926,299,0.024941608274941608,92779.25426671929,0.11363030887288693,Vital Few
94907,226.05551847431138,300,0.025025025025025027,93005.3097851936,0.11390716773093308,Vital Few
89640,225.40780918693224,301,0.02510844177510844,93230.71759438053,0.11418323331458866,Vital Few
31297,225.16079118068265,302,0.02519185852519186,93455.87838556121,0.11445899636582393,Vital Few
75845,225.10969704035358,303,0.025275275275275275,93680.98808260157,0.11473469684010716,Vital Few
90129,225.060649555894,304,0.025358692025358693,93906.04873215746,0.1150103372440562,Vital Few
8854,225.0107283190419,305,0.025442108775442108,94131.0594604765,0.115285916507553,Vital Few
90311,224.9815171763557,306,0.025525525525525526,94356.04097765287,0.11556145999504373,Vital Few
62861,224.71849986922368,307,0.02560894227560894,94580.7594775221,0.11583668135515711,Vital Few
52064,224.46426744846417,308,0.02569235902569236,94805.22374497056,0.11611159134708021,Vital Few
