user_id,total_items,order_frequency,return_frequency,total_sales,total_margin,avg_item_price,avg_item_margin,customer_return_rate,avg_basket_size,purchase_recency_days,customer_tenure_days,avg_order_value,total_margin_reversal,total_process_cost,total_profit_erosion,erosion_percentile_rank,is_high_erosion_customer,profit_erosion_quartile
10484,4,4,1,290.93999862824217,167.7366492137142,72.73499965706054,41.93416230342855,0.25,1.0,89.0,305.0,72.73499965706054,11.171999953687193,13.799999999999999,24.97199995368719,16.32465799132466,0,1
10490,3,2,1,110.57999992370607,58.27979997433052,36.85999997456869,19.426599991443506,0.3333333333333333,1.5,47.0,236.0,55.289999961853034,8.144729884945303,13.799999999999999,21.944729884945303,10.130964297630966,0,1
10513,2,2,1,444.5,270.73100095801055,222.25,135.36550047900528,0.5,1.0,271.0,1275.0,222.25,248.06000092998147,15.600000000000001,263.6600009299815,98.53186519853186,1,4
10521,4,1,4,96.76000213776368,49.706370992004295,24.19000053444092,12.426592748001074,1.0,4.0,9.0,50.0,96.76000213776368,49.706370992004295,57.0,106.7063709920043,82.58258258258259,1,4
10523,1,1,1,164.9499969482422,99.79474822742492,164.9499969482422,99.79474822742492,1.0,1.0,17.0,1198.0,164.9499969482422,99.79474822742492,15.600000000000001,115.39474822742491,84.91408074741408,1,4
1053,4,3,1,237.04000091706055,134.70056051813143,59.26000022926514,33.675140129532856,0.25,1.3333333333333333,465.0,1086.0,79.01333363902019,33.722460918747785,15.600000000000001,49.32246091874779,52.0729062395729,0,3
10533,1,1,1,24.989999771118164,10.095959875041585,24.989999771118164,10.095959875041585,1.0,1.0,471.0,2005.0,24.989999771118164,10.095959875041585,13.799999999999999,23.895959875041584,14.09743076409743,0,1
10534,4,3,2,257.1800003051758,153.08639041328397,64.29500007629395,38.27159760332099,0.5,1.3333333333333333,156.0,1039.0,85.72666676839192,129.70588990716882,27.599999999999998,157.30588990716882,92.51751751751752,1,4
10535,1,1,1,278.0,179.58799940347672,278.0,179.58799940347672,1.0,1.0,830.0,1584.0,278.0,179.58799940347672,15.600000000000001,195.1879994034767,95.95428762095429,1,4
10537,6,4,1,238.2599992767407,128.07386952728348,39.70999987945678,21.345644921213914,0.16666666666666666,1.5,238.0,764.0,59.56499981918518,8.293500085953623,13.799999999999999,22.09350008595362,10.485485485485485,0,1
10563,1,1,1,39.0,21.09899997152388,39.0,21.09899997152388,1.0,1.0,468.0,771.0,39.0,21.09899997152388,12.0,33.09899997152388,30.672339005672338,0,2
10569,4,4,1,101.93000030517578,54.46129015445991,25.482500076293945,13.615322538614977,0.25,1.0,82.0,600.0,25.482500076293945,9.919999996200204,13.799999999999999,23.7199999962002,13.759592926259593,0,1
10572,1,1,1,14.989999771118164,7.465019909023791,14.989999771118164,7.465019909023791,1.0,1.0,68.0,534.0,14.989999771118164,7.465019909023791,12.0,19.46501990902379,5.935101768435102,0,1
10580,2,2,1,20.90999984741211,11.19677994672328,10.454999923706055,5.59838997336164,0.5,1.0,54.0,984.0,10.454999923706055,3.6410999171450715,12.0,15.641099917145072,0.8258258258258258,0,1
10601,1,1,1,33.0,17.093999974429607,33.0,17.093999974429607,1.0,1.0,90.0,305.0,33.0,17.093999974429607,15.600000000000001,32.69399997442961,30.03837170503837,0,2
10603,2,2,1,116.68000030670898,67.05741032098581,58.34000015335449,33.528705160492905,0.5,1.0,52.0,1781.0,58.34000015335449,32.14322920670898,13.799999999999999,45.94322920670898,48.75709042375709,0,2
10606,1,1,1,32.99000168,17.121810852502307,32.99000168,17.121810852502307,1.0,1.0,188.0,2516.0,32.99000168,17.121810852502307,15.600000000000001,32.72181085250231,30.08008008008008,0,2
10612,3,2,2,207.95000076293945,107.85340042988506,69.31666692097981,35.95113347662835,0.6666666666666666,1.5,215.0,371.0,103.97500038146973,95.24340042116788,27.6,122.84340042116787,86.51985318651985,1,4
10629,6,3,1,292.1700077102881,165.6407141278086,48.695001285048015,27.6067856879681,0.16666666666666666,2.0,455.0,1921.0,97.39000257009603,65.3892414462662,15.600000000000001,80.98924144626619,72.88955622288955,0,3
1063,1,1,1,27.989999771118164,14.302889881373048,27.989999771118164,14.302889881373048,1.0,1.0,1134.0,2455.0,27.989999771118164,14.302889881373048,15.600000000000001,29.90288988137305,25.43376710043377,0,2
10640,2,2,1,361.63999557648435,228.0151476163274,180.81999778824218,114.0075738081637,0.5,1.0,694.0,1664.0,180.81999778824218,29.494100891265887,13.799999999999999,43.294100891265884,45.912579245912575,0,2
10644,1,1,1,88.0,42.06400009,88.0,42.06400009,1.0,1.0,,,88.0,42.06400009,13.799999999999999,55.86400009,57.20720720720721,0,3
1065,1,1,1,694.9500122070312,394.73160626566,694.9500122070312,394.73160626566,1.0,1.0,495.0,2375.0,694.9500122070312,394.73160626566,15.600000000000001,410.33160626566,99.70804137470805,1,4
10650,1,1,1,48.0,21.408000022172928,48.0,21.408000022172928,1.0,1.0,602.0,1368.0,48.0,21.408000022172928,12.0,33.40800002217293,31.14781448114781,0,2
10662,2,1,2,79.94000244293944,35.134611010767394,39.97000122146972,17.567305505383697,1.0,2.0,,,79.94000244293944,35.134611010767394,27.599999999999998,62.73461101076739,62.5291958625292,0,3
10663,5,4,1,221.01999855041504,116.13855918874083,44.20399971008301,23.227711837748167,0.2,1.25,,,55.25499963760376,9.326560042845607,15.600000000000001,24.926560042845608,16.199532866199533,0,1
10679,1,1,1,131.5800018310547,72.89532119870961,131.5800018310547,72.89532119870961,1.0,1.0,887.0,1643.0,131.5800018310547,72.89532119870961,15.600000000000001,88.4953211987096,76.34718051384718,1,4
10684,2,1,2,28.410000801086426,15.816530517170468,14.205000400543213,7.908265258585234,1.0,2.0,1103.0,2555.0,28.410000801086426,15.816530517170468,27.599999999999998,43.416530517170465,46.0960960960961,0,2
10695,5,2,4,230.43999862670898,104.74625965896558,46.087999725341795,20.949251931793118,0.8,2.5,451.0,2186.0,115.21999931335449,92.92598974981793,53.4,146.32598974981792,90.95762429095763,1,4
107,1,1,1,40.0,23.11999998986721,40.0,23.11999998986721,1.0,1.0,58.0,481.0,40.0,23.11999998986721,12.0,35.11999998986721,34.01735068401735,0,2
10704,7,3,3,567.8800010696484,294.3093998340287,81.1257144385212,42.04419997628981,0.42857142857142855,2.3333333333333335,351.0,1886.0,189.29333368988281,171.4852002063631,45.0,216.48520020636306,97.13046379713046,1,4
10727,3,3,1,166.93999862670898,69.71981938877059,55.64666620890299,23.239939796256863,0.3333333333333333,1.0,786.0,1514.0,55.64666620890299,24.138000033795834,12.0,36.138000033795834,35.56473139806473,0,2
1073,1,1,1,88.0,39.07200013,88.0,39.07200013,1.0,1.0,2421.0,2473.0,88.0,39.07200013,12.0,51.07200013,53.553553553553556,0,3
10735,4,3,1,264.5300006866455,154.5125704820308,66.13250017166138,38.6281426205077,0.25,1.3333333333333333,55.0,313.0,88.17666689554851,12.21388988874912,12.0,24.213889888749122,14.652152152152151,0,1
10755,4,3,2,131.9499969482422,71.82354825160353,32.98749923706055,17.95588706290088,0.5,1.3333333333333333,,,43.98333231608073,53.243548234765214,25.799999999999997,79.04354823476521,72.08041374708041,0,3
10757,1,1,1,11.699999809265137,7.49969984304458,11.699999809265137,7.49969984304458,1.0,1.0,20.0,82.0,11.699999809265137,7.49969984304458,15.600000000000001,23.099699843044583,12.454120787454121,0,1
1076,4,2,1,227.0,123.11250000167638,56.75,30.778125000419095,0.25,2.0,860.0,1366.0,113.5,7.503999978303909,12.0,19.50399997830391,6.072739406072739,0,1
10760,1,1,1,25.0,14.175000041723251,25.0,14.175000041723251,1.0,1.0,763.0,955.0,25.0,14.175000041723251,13.799999999999999,27.97500004172325,21.888555221888556,0,1
10769,2,1,2,57.0,33.961000064482604,28.5,16.980500032241302,1.0,2.0,,,57.0,33.961000064482604,25.799999999999997,59.76100006448261,60.377043710377045,0,3
10788,5,3,1,211.95999908447266,86.46085936380905,42.39199981689453,17.29217187276181,0.2,1.6666666666666667,848.0,2038.0,70.65333302815755,4.841939851118163,13.799999999999999,18.64193985111816,4.696363029696363,0,1
10796,1,1,1,25.989999771118164,15.983849889251962,25.989999771118164,15.983849889251962,1.0,1.0,2073.0,2340.0,25.989999771118164,15.983849889251962,13.799999999999999,29.78384988925196,25.2002002002002,0,2
10832,8,4,3,488.33000183258787,234.35720104732727,61.04125022907348,29.294650130915908,0.375,2.0,,,122.08250045814697,91.71643955699489,39.599999999999994,131.31643955699488,88.14647981314648,1,4
10833,2,1,2,93.47999954223633,46.15177965148285,46.739999771118164,23.075889825741424,1.0,2.0,265.0,2479.0,93.47999954223633,46.15177965148285,27.599999999999998,73.75177965148285,69.35268601935269,0,3
10834,2,1,2,48.15999794006348,23.009639067374763,24.07999897003174,11.504819533687382,1.0,2.0,1578.0,2011.0,48.15999794006348,23.009639067374763,29.4,52.40963906737476,54.44611277944611,0,3
10862,7,4,1,417.5000000015332,203.20407004622567,59.64285714307617,29.029152863746525,0.14285714285714285,1.75,2.0,1480.0,104.3750000003833,13.416479698230024,12.0,25.416479698230024,17.300633967300634,0,1
10864,1,1,1,61.43999862670898,36.55679928131103,61.43999862670898,36.55679928131103,1.0,1.0,76.0,297.0,61.43999862670898,36.55679928131103,13.799999999999999,50.35679928131103,52.97797797797797,0,3
10868,2,2,1,77.98999977111816,40.834369878154156,38.99499988555908,20.417184939077078,0.5,1.0,295.0,2384.0,38.99499988555908,29.57999998703599,13.799999999999999,43.37999998703599,46.041875208541875,0,2
1088,1,1,1,25.0,10.95000003115274,25.0,10.95000003115274,1.0,1.0,74.0,78.0,25.0,10.95000003115274,12.0,22.95000003115274,12.162162162162163,0,1
10881,3,1,3,217.22000122070312,132.23060123371482,72.4066670735677,44.07686707790494,1.0,3.0,458.0,1516.0,217.22000122070312,132.23060123371482,43.2,175.4306012337148,94.46112779446113,1,4
10883,2,2,1,103.91999626159667,51.073618216827185,51.95999813079833,25.536809108413593,0.5,1.0,454.0,2107.0,51.95999813079833,33.95234856824217,13.799999999999999,47.75234856824217,50.49215882549216,0,3
10900,1,1,1,25.0,13.824999937787652,25.0,13.824999937787652,1.0,1.0,691.0,897.0,25.0,13.824999937787652,13.799999999999999,27.62499993778765,21.346346346346344,0,1
10907,1,1,1,39.950000762939446,15.740300238984442,39.950000762939446,15.740300238984442,1.0,1.0,224.0,994.0,39.950000762939446,15.740300238984442,13.799999999999999,29.540300238984443,24.724724724724727,0,1
10923,5,3,1,662.8599987030029,335.5820999341287,132.57199974060057,67.11641998682573,0.2,1.6666666666666667,220.0,2331.0,220.95333290100098,6.6815998453140235,12.0,18.681599845314025,4.77977977977978,0,1
10929,6,4,1,164.4000015258789,76.7784506198775,27.400000254313152,12.796408436646251,0.16666666666666666,1.5,80.0,150.0,41.10000038146973,26.86085973001957,15.600000000000001,42.46085973001957,45.0658992325659,0,2
10944,1,1,1,89.94999694824217,53.1604483652964,89.94999694824217,53.1604483652964,1.0,1.0,1098.0,2138.0,89.94999694824217,53.1604483652964,15.600000000000001,68.76044836529641,66.62495829162496,0,3
10951,1,1,1,45.0,22.00500000268221,45.0,22.00500000268221,1.0,1.0,13.0,438.0,45.0,22.00500000268221,13.799999999999999,35.805000002682206,34.98915582248915,0,2
10959,2,2,1,147.9499969482422,69.52864809105812,73.9749984741211,34.76432404552906,0.5,1.0,135.0,1229.0,73.9749984741211,21.41999982,13.799999999999999,35.21999982,34.138304971638306,0,2
10962,3,3,1,157.5,66.86400007782504,52.5,22.28800002594168,0.3333333333333333,1.0,314.0,1219.0,52.5,4.720000007655472,12.0,16.72000000765547,2.1396396396396398,0,1
1097,1,1,1,158.0,71.89000016,158.0,71.89000016,1.0,1.0,1669.0,2461.0,158.0,71.89000016,15.600000000000001,87.49000016,75.70487153820487,1,4
10975,1,1,1,25.0,15.300000039860608,25.0,15.300000039860608,1.0,1.0,1020.0,1076.0,25.0,15.300000039860608,13.799999999999999,29.100000039860607,24.040707374040707,0,1
1098,2,2,1,86.0,36.74999991804361,43.0,18.374999959021807,0.5,1.0,416.0,1677.0,43.0,19.95999999344349,15.600000000000001,35.55999999344349,34.69302635969302,0,2
11007,5,4,3,177.78999519348145,89.73339764532857,35.55799903869629,17.94667952906571,0.6,1.25,16.0,1217.0,44.44749879837036,60.07599833782762,39.6,99.67599833782762,80.43877210543877,1,4
11014,1,1,1,32.900001525878906,17.601500790607183,32.900001525878906,17.601500790607183,1.0,1.0,146.0,188.0,32.900001525878906,17.601500790607183,15.600000000000001,33.201500790607184,30.82665999332666,0,2
11023,2,1,2,67.75,35.430250014178455,33.875,17.715125007089227,1.0,2.0,232.0,1466.0,67.75,35.430250014178455,27.6,63.030250014178456,62.84617951284618,0,3
11024,1,1,1,79.94999694824217,45.49154827427192,79.94999694824217,45.49154827427192,1.0,1.0,1006.0,2105.0,79.94999694824217,45.49154827427192,15.600000000000001,61.09154827427192,61.41141141141141,0,3
1106,1,1,1,69.0,31.808999944478273,69.0,31.808999944478273,1.0,1.0,143.0,1218.0,69.0,31.808999944478273,15.600000000000001,47.408999944478275,50.216883550216885,0,3
11063,3,3,1,123.18000030670899,66.66971038745271,41.06000010223633,22.22323679581757,0.3333333333333333,1.0,88.0,749.0,41.06000010223633,38.927821083879635,13.799999999999999,52.72782108387963,54.75892559225892,0,3
11082,1,1,1,55.0,31.954999904264696,55.0,31.954999904264696,1.0,1.0,1682.0,2417.0,55.0,31.954999904264696,13.799999999999999,45.75499990426469,48.62362362362362,0,2
11089,1,1,1,22.0,10.25200004130602,22.0,10.25200004130602,1.0,1.0,164.0,2098.0,22.0,10.25200004130602,12.0,22.25200004130602,10.785785785785786,0,1
11090,6,2,4,321.8199996963574,173.30121938574405,53.636666616059564,28.883536564290676,0.6666666666666666,3.0,231.0,654.0,160.9099998481787,81.21751135079565,58.8,140.01751135079564,89.88154821488155,1,4
11104,5,3,3,243.24999809265137,127.40054885545305,48.64999961853027,25.48010977109061,0.6,1.6666666666666667,71.0,188.0,81.08333269755045,92.77154890969328,41.4,134.17154890969329,88.73873873873875,1,4
11117,1,1,1,225.0,128.02500045,225.0,128.02500045,1.0,1.0,326.0,562.0,225.0,128.02500045,15.600000000000001,143.62500045,90.50717384050716,1,4
11122,2,2,1,115.0,49.436000149697065,57.5,24.718000074848533,0.5,1.0,103.0,1177.0,57.5,30.968000072985888,12.0,42.96800007298589,45.603937270603936,0,2
11125,2,2,1,90.98999786376953,38.93662911266729,45.494998931884766,19.468314556333645,0.5,1.0,439.0,1761.0,45.494998931884766,33.644629131859986,15.600000000000001,49.24462913185999,52.01034367701034,0,3
11134,1,1,1,47.0,25.47399997338652,47.0,25.47399997338652,1.0,1.0,1202.0,1835.0,47.0,25.47399997338652,13.799999999999999,39.273999973386516,40.58224891558225,0,2
11145,1,1,1,1.5,0.8940000019501895,1.5,0.8940000019501895,1.0,1.0,146.0,278.0,1.5,0.8940000019501895,13.799999999999999,14.694000001950188,0.2752752752752753,0,1
1115,5,4,2,311.1200017944409,160.88489099377006,62.224000358888176,32.176978198754014,0.4,1.25,220.0,1099.0,77.78000044861022,111.38326093827939,31.200000000000003,142.58326093827938,90.27360694027361,1,4
1116,4,2,3,229.96000099488768,127.32339076332832,57.49000024872192,31.83084769083208,0.75,2.0,898.0,2171.0,114.98000049744384,71.78368196878229,45.0,116.78368196878229,85.31031031031031,1,4
11186,3,2,1,113.99000168,58.658170900784604,37.996667226666666,19.55272363359487,0.3333333333333333,1.5,,,56.99500084,13.524000026285648,12.0,25.52400002628565,17.538371705038372,0,1
11188,5,4,3,319.97000169907346,172.48724116811223,63.99400033981469,34.49744823362245,0.6,1.25,22.0,1165.0,79.99250042476837,141.23400012776256,41.4,182.63400012776253,95.07007007007007,1,4
